"","X1","X2","Y","predY100","predY25","predY50","predY200","predY400","predY800","predY1600","predY3200"
"11652",0,0,2,2,2,2,2,1,1,1,1
"5507",0,2,1,2,2,2,2,2,2,2,1
"11653",0,0,2,2,2,2,2,1,1,1,1
"31540",0,1,0,0,0,0,0,0,0,0,1
"11654",0,0,0,2,2,2,2,1,1,1,1
"31541",0,1,2,0,0,0,0,0,0,0,1
"5508",0,2,2,2,2,2,2,2,2,2,1
"11655",0,0,0,2,2,2,2,1,1,1,1
"11656",0,0,1,2,2,2,2,1,1,1,1
"11657",0,0,1,2,2,2,2,1,1,1,1
"11658",0,0,1,2,2,2,2,1,1,1,1
"11659",0,0,0,2,2,2,2,1,1,1,1
"11660",0,0,1,2,2,2,2,1,1,1,1
"31542",0,1,2,0,0,0,0,0,0,0,1
"31543",0,1,0,0,0,0,0,0,0,0,1
"11661",0,0,0,2,2,2,2,1,1,1,1
"11662",0,0,1,2,2,2,2,1,1,1,1
"21084",1,0,2,2,2,2,2,2,2,2,1
"5509",0,2,1,2,2,2,2,2,2,2,1
"11663",0,0,0,2,2,2,2,1,1,1,1
"4630",1,1,0,0,2,0,0,0,0,0,1
"31544",0,1,0,0,0,0,0,0,0,0,1
"21085",1,0,1,2,2,2,2,2,2,2,1
"31545",0,1,0,0,0,0,0,0,0,0,1
"31546",0,1,0,0,0,0,0,0,0,0,1
"4631",1,1,0,0,2,0,0,0,0,0,1
"4632",1,1,0,0,2,0,0,0,0,0,1
"4633",1,1,0,0,2,0,0,0,0,0,1
"6213",1,2,0,2,2,2,2,2,2,2,1
"6214",1,2,0,2,2,2,2,2,2,2,1
"21086",1,0,0,2,2,2,2,2,2,2,1
"5510",0,2,1,2,2,2,2,2,2,2,1
"31547",0,1,0,0,0,0,0,0,0,0,1
"4634",1,1,1,0,2,0,0,0,0,0,1
"5511",0,2,2,2,2,2,2,2,2,2,1
"31548",0,1,0,0,0,0,0,0,0,0,1
"21087",1,0,1,2,2,2,2,2,2,2,1
"21088",1,0,2,2,2,2,2,2,2,2,1
"11664",0,0,1,2,2,2,2,1,1,1,1
"4635",1,1,0,0,2,0,0,0,0,0,1
"31549",0,1,2,0,0,0,0,0,0,0,1
"31550",0,1,2,0,0,0,0,0,0,0,1
"31551",0,1,0,0,0,0,0,0,0,0,1
"4636",1,1,1,0,2,0,0,0,0,0,1
"4637",1,1,0,0,2,0,0,0,0,0,1
"11665",0,0,1,2,2,2,2,1,1,1,1
"31552",0,1,2,0,0,0,0,0,0,0,1
"11666",0,0,1,2,2,2,2,1,1,1,1
"31553",0,1,0,0,0,0,0,0,0,0,1
"31554",0,1,0,0,0,0,0,0,0,0,1
"5512",0,2,2,2,2,2,2,2,2,2,1
"21089",1,0,2,2,2,2,2,2,2,2,1
"11667",0,0,1,2,2,2,2,1,1,1,1
"31555",0,1,0,0,0,0,0,0,0,0,1
"6215",1,2,0,2,2,2,2,2,2,2,1
"11668",0,0,1,2,2,2,2,1,1,1,1
"31556",0,1,0,0,0,0,0,0,0,0,1
"5513",0,2,2,2,2,2,2,2,2,2,1
"21090",1,0,2,2,2,2,2,2,2,2,1
"21091",1,0,2,2,2,2,2,2,2,2,1
"31557",0,1,0,0,0,0,0,0,0,0,1
"31558",0,1,2,0,0,0,0,0,0,0,1
"11669",0,0,1,2,2,2,2,1,1,1,1
"31559",0,1,0,0,0,0,0,0,0,0,1
"11670",0,0,0,2,2,2,2,1,1,1,1
"11671",0,0,1,2,2,2,2,1,1,1,1
"21092",1,0,2,2,2,2,2,2,2,2,1
"31560",0,1,2,0,0,0,0,0,0,0,1
"4638",1,1,0,0,2,0,0,0,0,0,1
"11672",0,0,1,2,2,2,2,1,1,1,1
"31561",0,1,2,0,0,0,0,0,0,0,1
"31562",0,1,0,0,0,0,0,0,0,0,1
"31563",0,1,0,0,0,0,0,0,0,0,1
"6216",1,2,0,2,2,2,2,2,2,2,1
"11673",0,0,1,2,2,2,2,1,1,1,1
"31564",0,1,2,0,0,0,0,0,0,0,1
"11674",0,0,1,2,2,2,2,1,1,1,1
"11675",0,0,1,2,2,2,2,1,1,1,1
"31565",0,1,0,0,0,0,0,0,0,0,1
"11676",0,0,2,2,2,2,2,1,1,1,1
"31566",0,1,2,0,0,0,0,0,0,0,1
"6217",1,2,0,2,2,2,2,2,2,2,1
"11677",0,0,1,2,2,2,2,1,1,1,1
"31567",0,1,0,0,0,0,0,0,0,0,1
"11678",0,0,1,2,2,2,2,1,1,1,1
"31568",0,1,0,0,0,0,0,0,0,0,1
"31569",0,1,0,0,0,0,0,0,0,0,1
"11679",0,0,1,2,2,2,2,1,1,1,1
"21093",1,0,2,2,2,2,2,2,2,2,1
"5514",0,2,1,2,2,2,2,2,2,2,1
"31570",0,1,2,0,0,0,0,0,0,0,1
"11680",0,0,1,2,2,2,2,1,1,1,1
"21094",1,0,1,2,2,2,2,2,2,2,1
"31571",0,1,2,0,0,0,0,0,0,0,1
"5515",0,2,1,2,2,2,2,2,2,2,1
"11681",0,0,0,2,2,2,2,1,1,1,1
"31572",0,1,2,0,0,0,0,0,0,0,1
"11682",0,0,1,2,2,2,2,1,1,1,1
"5516",0,2,1,2,2,2,2,2,2,2,1
"21095",1,0,0,2,2,2,2,2,2,2,1
"4639",1,1,1,0,2,0,0,0,0,0,1
"21096",1,0,2,2,2,2,2,2,2,2,1
"5517",0,2,2,2,2,2,2,2,2,2,1
"31573",0,1,2,0,0,0,0,0,0,0,1
"21097",1,0,0,2,2,2,2,2,2,2,1
"4640",1,1,0,0,2,0,0,0,0,0,1
"11683",0,0,1,2,2,2,2,1,1,1,1
"31574",0,1,0,0,0,0,0,0,0,0,1
"31575",0,1,0,0,0,0,0,0,0,0,1
"5518",0,2,2,2,2,2,2,2,2,2,1
"31576",0,1,0,0,0,0,0,0,0,0,1
"31577",0,1,2,0,0,0,0,0,0,0,1
"21098",1,0,2,2,2,2,2,2,2,2,1
"5519",0,2,2,2,2,2,2,2,2,2,1
"31578",0,1,2,0,0,0,0,0,0,0,1
"11684",0,0,1,2,2,2,2,1,1,1,1
"31579",0,1,0,0,0,0,0,0,0,0,1
"21099",1,0,2,2,2,2,2,2,2,2,1
"31580",0,1,2,0,0,0,0,0,0,0,1
"11685",0,0,1,2,2,2,2,1,1,1,1
"5520",0,2,1,2,2,2,2,2,2,2,1
"31581",0,1,2,0,0,0,0,0,0,0,1
"4641",1,1,1,0,2,0,0,0,0,0,1
"11686",0,0,1,2,2,2,2,1,1,1,1
"11687",0,0,0,2,2,2,2,1,1,1,1
"5521",0,2,2,2,2,2,2,2,2,2,1
"31582",0,1,2,0,0,0,0,0,0,0,1
"5522",0,2,2,2,2,2,2,2,2,2,1
"31583",0,1,1,0,0,0,0,0,0,0,1
"31584",0,1,0,0,0,0,0,0,0,0,1
"21100",1,0,2,2,2,2,2,2,2,2,1
"11688",0,0,1,2,2,2,2,1,1,1,1
"31585",0,1,0,0,0,0,0,0,0,0,1
"21101",1,0,2,2,2,2,2,2,2,2,1
"5523",0,2,2,2,2,2,2,2,2,2,1
"11689",0,0,2,2,2,2,2,1,1,1,1
"21102",1,0,0,2,2,2,2,2,2,2,1
"31586",0,1,0,0,0,0,0,0,0,0,1
"31587",0,1,0,0,0,0,0,0,0,0,1
"21103",1,0,0,2,2,2,2,2,2,2,1
"11690",0,0,0,2,2,2,2,1,1,1,1
"4642",1,1,1,0,2,0,0,0,0,0,1
"4643",1,1,0,0,2,0,0,0,0,0,1
"11691",0,0,1,2,2,2,2,1,1,1,1
"11692",0,0,1,2,2,2,2,1,1,1,1
"11693",0,0,2,2,2,2,2,1,1,1,1
"31588",0,1,0,0,0,0,0,0,0,0,1
"11694",0,0,1,2,2,2,2,1,1,1,1
"11695",0,0,0,2,2,2,2,1,1,1,1
"31589",0,1,2,0,0,0,0,0,0,0,1
"21104",1,0,2,2,2,2,2,2,2,2,1
"4644",1,1,1,0,2,0,0,0,0,0,1
"21105",1,0,0,2,2,2,2,2,2,2,1
"4645",1,1,0,0,2,0,0,0,0,0,1
"21106",1,0,0,2,2,2,2,2,2,2,1
"11696",0,0,0,2,2,2,2,1,1,1,1
"31590",0,1,2,0,0,0,0,0,0,0,1
"31591",0,1,0,0,0,0,0,0,0,0,1
"11697",0,0,1,2,2,2,2,1,1,1,1
"11698",0,0,1,2,2,2,2,1,1,1,1
"31592",0,1,0,0,0,0,0,0,0,0,1
"31593",0,1,0,0,0,0,0,0,0,0,1
"21107",1,0,2,2,2,2,2,2,2,2,1
"21108",1,0,2,2,2,2,2,2,2,2,1
"31594",0,1,0,0,0,0,0,0,0,0,1
"11699",0,0,1,2,2,2,2,1,1,1,1
"31595",0,1,0,0,0,0,0,0,0,0,1
"31596",0,1,0,0,0,0,0,0,0,0,1
"31597",0,1,1,0,0,0,0,0,0,0,1
"21109",1,0,2,2,2,2,2,2,2,2,1
"31598",0,1,2,0,0,0,0,0,0,0,1
"31599",0,1,0,0,0,0,0,0,0,0,1
"5524",0,2,2,2,2,2,2,2,2,2,1
"31600",0,1,0,0,0,0,0,0,0,0,1
"11700",0,0,0,2,2,2,2,1,1,1,1
"4646",1,1,1,0,2,0,0,0,0,0,1
"31601",0,1,2,0,0,0,0,0,0,0,1
"31602",0,1,2,0,0,0,0,0,0,0,1
"5525",0,2,2,2,2,2,2,2,2,2,1
"31603",0,1,0,0,0,0,0,0,0,0,1
"11701",0,0,1,2,2,2,2,1,1,1,1
"31604",0,1,2,0,0,0,0,0,0,0,1
"6218",1,2,0,2,2,2,2,2,2,2,1
"4647",1,1,0,0,2,0,0,0,0,0,1
"21110",1,0,0,2,2,2,2,2,2,2,1
"11702",0,0,1,2,2,2,2,1,1,1,1
"11703",0,0,0,2,2,2,2,1,1,1,1
"4648",1,1,0,0,2,0,0,0,0,0,1
"4649",1,1,0,0,2,0,0,0,0,0,1
"11704",0,0,1,2,2,2,2,1,1,1,1
"11705",0,0,1,2,2,2,2,1,1,1,1
"11706",0,0,1,2,2,2,2,1,1,1,1
"5526",0,2,2,2,2,2,2,2,2,2,1
"11707",0,0,1,2,2,2,2,1,1,1,1
"21111",1,0,2,2,2,2,2,2,2,2,1
"4650",1,1,1,0,2,0,0,0,0,0,1
"11708",0,0,1,2,2,2,2,1,1,1,1
"5527",0,2,1,2,2,2,2,2,2,2,1
"21112",1,0,1,2,2,2,2,2,2,2,1
"21113",1,0,2,2,2,2,2,2,2,2,1
"31605",0,1,0,0,0,0,0,0,0,0,1
"11709",0,0,1,2,2,2,2,1,1,1,1
"31606",0,1,0,0,0,0,0,0,0,0,1
"31607",0,1,1,0,0,0,0,0,0,0,1
"11710",0,0,1,2,2,2,2,1,1,1,1
"11711",0,0,2,2,2,2,2,1,1,1,1
"31608",0,1,0,0,0,0,0,0,0,0,1
"11712",0,0,1,2,2,2,2,1,1,1,1
"31609",0,1,0,0,0,0,0,0,0,0,1
"5528",0,2,2,2,2,2,2,2,2,2,1
"31610",0,1,2,0,0,0,0,0,0,0,1
"4651",1,1,1,0,2,0,0,0,0,0,1
"21114",1,0,1,2,2,2,2,2,2,2,1
"11713",0,0,0,2,2,2,2,1,1,1,1
"31611",0,1,0,0,0,0,0,0,0,0,1
"31612",0,1,2,0,0,0,0,0,0,0,1
"5529",0,2,2,2,2,2,2,2,2,2,1
"6219",1,2,0,2,2,2,2,2,2,2,1
"5530",0,2,2,2,2,2,2,2,2,2,1
"4652",1,1,1,0,2,0,0,0,0,0,1
"31613",0,1,2,0,0,0,0,0,0,0,1
"31614",0,1,0,0,0,0,0,0,0,0,1
"6220",1,2,0,2,2,2,2,2,2,2,1
"31615",0,1,2,0,0,0,0,0,0,0,1
"4653",1,1,0,0,2,0,0,0,0,0,1
"31616",0,1,2,0,0,0,0,0,0,0,1
"31617",0,1,2,0,0,0,0,0,0,0,1
"11714",0,0,1,2,2,2,2,1,1,1,1
"11715",0,0,2,2,2,2,2,1,1,1,1
"11716",0,0,1,2,2,2,2,1,1,1,1
"21115",1,0,2,2,2,2,2,2,2,2,1
"11717",0,0,1,2,2,2,2,1,1,1,1
"11718",0,0,1,2,2,2,2,1,1,1,1
"11719",0,0,1,2,2,2,2,1,1,1,1
"11720",0,0,1,2,2,2,2,1,1,1,1
"11721",0,0,1,2,2,2,2,1,1,1,1
"11722",0,0,1,2,2,2,2,1,1,1,1
"6221",1,2,0,2,2,2,2,2,2,2,1
"4654",1,1,1,0,2,0,0,0,0,0,1
"21116",1,0,2,2,2,2,2,2,2,2,1
"4655",1,1,0,0,2,0,0,0,0,0,1
"4656",1,1,0,0,2,0,0,0,0,0,1
"4657",1,1,0,0,2,0,0,0,0,0,1
"11723",0,0,1,2,2,2,2,1,1,1,1
"31618",0,1,0,0,0,0,0,0,0,0,1
"11724",0,0,1,2,2,2,2,1,1,1,1
"31619",0,1,2,0,0,0,0,0,0,0,1
"21117",1,0,1,2,2,2,2,2,2,2,1
"21118",1,0,2,2,2,2,2,2,2,2,1
"21119",1,0,2,2,2,2,2,2,2,2,1
"5531",0,2,2,2,2,2,2,2,2,2,1
"31620",0,1,0,0,0,0,0,0,0,0,1
"21120",1,0,0,2,2,2,2,2,2,2,1
"11725",0,0,1,2,2,2,2,1,1,1,1
"11726",0,0,1,2,2,2,2,1,1,1,1
"11727",0,0,1,2,2,2,2,1,1,1,1
"31621",0,1,0,0,0,0,0,0,0,0,1
"21121",1,0,1,2,2,2,2,2,2,2,1
"31622",0,1,0,0,0,0,0,0,0,0,1
"31623",0,1,1,0,0,0,0,0,0,0,1
"21122",1,0,2,2,2,2,2,2,2,2,1
"11728",0,0,1,2,2,2,2,1,1,1,1
"11729",0,0,1,2,2,2,2,1,1,1,1
"21123",1,0,2,2,2,2,2,2,2,2,1
"11730",0,0,2,2,2,2,2,1,1,1,1
"31624",0,1,2,0,0,0,0,0,0,0,1
"21124",1,0,2,2,2,2,2,2,2,2,1
"5532",0,2,2,2,2,2,2,2,2,2,1
"21125",1,0,1,2,2,2,2,2,2,2,1
"31625",0,1,1,0,0,0,0,0,0,0,1
"21126",1,0,2,2,2,2,2,2,2,2,1
"21127",1,0,0,2,2,2,2,2,2,2,1
"6222",1,2,0,2,2,2,2,2,2,2,1
"31626",0,1,2,0,0,0,0,0,0,0,1
"11731",0,0,0,2,2,2,2,1,1,1,1
"4658",1,1,1,0,2,0,0,0,0,0,1
"11732",0,0,2,2,2,2,2,1,1,1,1
"11733",0,0,1,2,2,2,2,1,1,1,1
"4659",1,1,1,0,2,0,0,0,0,0,1
"11734",0,0,1,2,2,2,2,1,1,1,1
"11735",0,0,1,2,2,2,2,1,1,1,1
"11736",0,0,0,2,2,2,2,1,1,1,1
"31627",0,1,0,0,0,0,0,0,0,0,1
"5533",0,2,2,2,2,2,2,2,2,2,1
"31628",0,1,1,0,0,0,0,0,0,0,1
"5534",0,2,1,2,2,2,2,2,2,2,1
"31629",0,1,0,0,0,0,0,0,0,0,1
"31630",0,1,0,0,0,0,0,0,0,0,1
"11737",0,0,1,2,2,2,2,1,1,1,1
"31631",0,1,0,0,0,0,0,0,0,0,1
"31632",0,1,2,0,0,0,0,0,0,0,1
"21128",1,0,2,2,2,2,2,2,2,2,1
"11738",0,0,2,2,2,2,2,1,1,1,1
"11739",0,0,1,2,2,2,2,1,1,1,1
"31633",0,1,0,0,0,0,0,0,0,0,1
"31634",0,1,0,0,0,0,0,0,0,0,1
"31635",0,1,0,0,0,0,0,0,0,0,1
"31636",0,1,0,0,0,0,0,0,0,0,1
"31637",0,1,2,0,0,0,0,0,0,0,1
"5535",0,2,2,2,2,2,2,2,2,2,1
"11740",0,0,2,2,2,2,2,1,1,1,1
"31638",0,1,0,0,0,0,0,0,0,0,1
"21129",1,0,2,2,2,2,2,2,2,2,1
"21130",1,0,2,2,2,2,2,2,2,2,1
"21131",1,0,0,2,2,2,2,2,2,2,1
"31639",0,1,1,0,0,0,0,0,0,0,1
"31640",0,1,1,0,0,0,0,0,0,0,1
"31641",0,1,0,0,0,0,0,0,0,0,1
"31642",0,1,2,0,0,0,0,0,0,0,1
"4660",1,1,1,0,2,0,0,0,0,0,1
"31643",0,1,2,0,0,0,0,0,0,0,1
"31644",0,1,0,0,0,0,0,0,0,0,1
"11741",0,0,1,2,2,2,2,1,1,1,1
"4661",1,1,0,0,2,0,0,0,0,0,1
"11742",0,0,0,2,2,2,2,1,1,1,1
"21132",1,0,2,2,2,2,2,2,2,2,1
"5536",0,2,1,2,2,2,2,2,2,2,1
"4662",1,1,1,0,2,0,0,0,0,0,1
"21133",1,0,2,2,2,2,2,2,2,2,1
"21134",1,0,2,2,2,2,2,2,2,2,1
"31645",0,1,1,0,0,0,0,0,0,0,1
"6223",1,2,0,2,2,2,2,2,2,2,1
"21135",1,0,1,2,2,2,2,2,2,2,1
"31646",0,1,1,0,0,0,0,0,0,0,1
"11743",0,0,2,2,2,2,2,1,1,1,1
"4663",1,1,1,0,2,0,0,0,0,0,1
"31647",0,1,2,0,0,0,0,0,0,0,1
"4664",1,1,0,0,2,0,0,0,0,0,1
"4665",1,1,1,0,2,0,0,0,0,0,1
"4666",1,1,0,0,2,0,0,0,0,0,1
"21136",1,0,2,2,2,2,2,2,2,2,1
"11744",0,0,1,2,2,2,2,1,1,1,1
"4667",1,1,0,0,2,0,0,0,0,0,1
"11745",0,0,1,2,2,2,2,1,1,1,1
"11746",0,0,1,2,2,2,2,1,1,1,1
"11747",0,0,1,2,2,2,2,1,1,1,1
"21137",1,0,1,2,2,2,2,2,2,2,1
"5537",0,2,2,2,2,2,2,2,2,2,1
"21138",1,0,2,2,2,2,2,2,2,2,1
"4668",1,1,1,0,2,0,0,0,0,0,1
"5538",0,2,2,2,2,2,2,2,2,2,1
"11748",0,0,0,2,2,2,2,1,1,1,1
"4669",1,1,0,0,2,0,0,0,0,0,1
"11749",0,0,1,2,2,2,2,1,1,1,1
"21139",1,0,0,2,2,2,2,2,2,2,1
"11750",0,0,1,2,2,2,2,1,1,1,1
"31648",0,1,0,0,0,0,0,0,0,0,1
"11751",0,0,1,2,2,2,2,1,1,1,1
"6224",1,2,0,2,2,2,2,2,2,2,1
"11752",0,0,1,2,2,2,2,1,1,1,1
"11753",0,0,1,2,2,2,2,1,1,1,1
"4670",1,1,0,0,2,0,0,0,0,0,1
"11754",0,0,1,2,2,2,2,1,1,1,1
"11755",0,0,0,2,2,2,2,1,1,1,1
"11756",0,0,1,2,2,2,2,1,1,1,1
"11757",0,0,1,2,2,2,2,1,1,1,1
"21140",1,0,0,2,2,2,2,2,2,2,1
"31649",0,1,0,0,0,0,0,0,0,0,1
"31650",0,1,0,0,0,0,0,0,0,0,1
"11758",0,0,1,2,2,2,2,1,1,1,1
"11759",0,0,1,2,2,2,2,1,1,1,1
"4671",1,1,0,0,2,0,0,0,0,0,1
"4672",1,1,1,0,2,0,0,0,0,0,1
"11760",0,0,2,2,2,2,2,1,1,1,1
"5539",0,2,2,2,2,2,2,2,2,2,1
"21141",1,0,1,2,2,2,2,2,2,2,1
"31651",0,1,2,0,0,0,0,0,0,0,1
"21142",1,0,2,2,2,2,2,2,2,2,1
"31652",0,1,2,0,0,0,0,0,0,0,1
"11761",0,0,0,2,2,2,2,1,1,1,1
"4673",1,1,0,0,2,0,0,0,0,0,1
"31653",0,1,0,0,0,0,0,0,0,0,1
"11762",0,0,0,2,2,2,2,1,1,1,1
"4674",1,1,0,0,2,0,0,0,0,0,1
"11763",0,0,1,2,2,2,2,1,1,1,1
"31654",0,1,1,0,0,0,0,0,0,0,1
"11764",0,0,1,2,2,2,2,1,1,1,1
"31655",0,1,0,0,0,0,0,0,0,0,1
"6225",1,2,0,2,2,2,2,2,2,2,1
"11765",0,0,0,2,2,2,2,1,1,1,1
"31656",0,1,0,0,0,0,0,0,0,0,1
"11766",0,0,1,2,2,2,2,1,1,1,1
"11767",0,0,0,2,2,2,2,1,1,1,1
"21143",1,0,1,2,2,2,2,2,2,2,1
"4675",1,1,1,0,2,0,0,0,0,0,1
"11768",0,0,0,2,2,2,2,1,1,1,1
"11769",0,0,1,2,2,2,2,1,1,1,1
"4676",1,1,0,0,2,0,0,0,0,0,1
"5540",0,2,2,2,2,2,2,2,2,2,1
"21144",1,0,2,2,2,2,2,2,2,2,1
"31657",0,1,0,0,0,0,0,0,0,0,1
"11770",0,0,2,2,2,2,2,1,1,1,1
"5541",0,2,2,2,2,2,2,2,2,2,1
"4677",1,1,0,0,2,0,0,0,0,0,1
"11771",0,0,1,2,2,2,2,1,1,1,1
"31658",0,1,0,0,0,0,0,0,0,0,1
"5542",0,2,2,2,2,2,2,2,2,2,1
"6226",1,2,0,2,2,2,2,2,2,2,1
"5543",0,2,2,2,2,2,2,2,2,2,1
"11772",0,0,1,2,2,2,2,1,1,1,1
"31659",0,1,0,0,0,0,0,0,0,0,1
"11773",0,0,2,2,2,2,2,1,1,1,1
"31660",0,1,0,0,0,0,0,0,0,0,1
"21145",1,0,2,2,2,2,2,2,2,2,1
"31661",0,1,0,0,0,0,0,0,0,0,1
"31662",0,1,0,0,0,0,0,0,0,0,1
"5544",0,2,2,2,2,2,2,2,2,2,1
"6227",1,2,0,2,2,2,2,2,2,2,1
"11774",0,0,1,2,2,2,2,1,1,1,1
"31663",0,1,0,0,0,0,0,0,0,0,1
"31664",0,1,0,0,0,0,0,0,0,0,1
"4678",1,1,0,0,2,0,0,0,0,0,1
"4679",1,1,0,0,2,0,0,0,0,0,1
"31665",0,1,2,0,0,0,0,0,0,0,1
"21146",1,0,2,2,2,2,2,2,2,2,1
"21147",1,0,1,2,2,2,2,2,2,2,1
"31666",0,1,0,0,0,0,0,0,0,0,1
"31667",0,1,0,0,0,0,0,0,0,0,1
"21148",1,0,2,2,2,2,2,2,2,2,1
"21149",1,0,2,2,2,2,2,2,2,2,1
"31668",0,1,0,0,0,0,0,0,0,0,1
"11775",0,0,0,2,2,2,2,1,1,1,1
"21150",1,0,2,2,2,2,2,2,2,2,1
"11776",0,0,1,2,2,2,2,1,1,1,1
"21151",1,0,2,2,2,2,2,2,2,2,1
"11777",0,0,1,2,2,2,2,1,1,1,1
"21152",1,0,0,2,2,2,2,2,2,2,1
"31669",0,1,0,0,0,0,0,0,0,0,1
"21153",1,0,2,2,2,2,2,2,2,2,1
"11778",0,0,1,2,2,2,2,1,1,1,1
"5545",0,2,1,2,2,2,2,2,2,2,1
"6228",1,2,0,2,2,2,2,2,2,2,1
"5546",0,2,2,2,2,2,2,2,2,2,1
"11779",0,0,0,2,2,2,2,1,1,1,1
"31670",0,1,0,0,0,0,0,0,0,0,1
"31671",0,1,2,0,0,0,0,0,0,0,1
"21154",1,0,2,2,2,2,2,2,2,2,1
"11780",0,0,1,2,2,2,2,1,1,1,1
"31672",0,1,0,0,0,0,0,0,0,0,1
"31673",0,1,0,0,0,0,0,0,0,0,1
"4680",1,1,1,0,2,0,0,0,0,0,1
"11781",0,0,0,2,2,2,2,1,1,1,1
"5547",0,2,1,2,2,2,2,2,2,2,1
"11782",0,0,0,2,2,2,2,1,1,1,1
"5548",0,2,2,2,2,2,2,2,2,2,1
"21155",1,0,2,2,2,2,2,2,2,2,1
"5549",0,2,2,2,2,2,2,2,2,2,1
"11783",0,0,1,2,2,2,2,1,1,1,1
"4681",1,1,0,0,2,0,0,0,0,0,1
"11784",0,0,1,2,2,2,2,1,1,1,1
"21156",1,0,2,2,2,2,2,2,2,2,1
"21157",1,0,2,2,2,2,2,2,2,2,1
"31674",0,1,0,0,0,0,0,0,0,0,1
"21158",1,0,2,2,2,2,2,2,2,2,1
"11785",0,0,2,2,2,2,2,1,1,1,1
"21159",1,0,0,2,2,2,2,2,2,2,1
"5550",0,2,1,2,2,2,2,2,2,2,1
"21160",1,0,2,2,2,2,2,2,2,2,1
"11786",0,0,1,2,2,2,2,1,1,1,1
"31675",0,1,0,0,0,0,0,0,0,0,1
"21161",1,0,2,2,2,2,2,2,2,2,1
"31676",0,1,2,0,0,0,0,0,0,0,1
"11787",0,0,1,2,2,2,2,1,1,1,1
"11788",0,0,1,2,2,2,2,1,1,1,1
"11789",0,0,1,2,2,2,2,1,1,1,1
"31677",0,1,0,0,0,0,0,0,0,0,1
"5551",0,2,2,2,2,2,2,2,2,2,1
"21162",1,0,0,2,2,2,2,2,2,2,1
"21163",1,0,2,2,2,2,2,2,2,2,1
"4682",1,1,0,0,2,0,0,0,0,0,1
"11790",0,0,0,2,2,2,2,1,1,1,1
"21164",1,0,2,2,2,2,2,2,2,2,1
"4683",1,1,0,0,2,0,0,0,0,0,1
"21165",1,0,1,2,2,2,2,2,2,2,1
"5552",0,2,2,2,2,2,2,2,2,2,1
"5553",0,2,1,2,2,2,2,2,2,2,1
"5554",0,2,2,2,2,2,2,2,2,2,1
"11791",0,0,1,2,2,2,2,1,1,1,1
"21166",1,0,2,2,2,2,2,2,2,2,1
"31678",0,1,0,0,0,0,0,0,0,0,1
"11792",0,0,1,2,2,2,2,1,1,1,1
"11793",0,0,1,2,2,2,2,1,1,1,1
"6229",1,2,0,2,2,2,2,2,2,2,1
"31679",0,1,0,0,0,0,0,0,0,0,1
"21167",1,0,2,2,2,2,2,2,2,2,1
"11794",0,0,1,2,2,2,2,1,1,1,1
"31680",0,1,0,0,0,0,0,0,0,0,1
"31681",0,1,2,0,0,0,0,0,0,0,1
"21168",1,0,0,2,2,2,2,2,2,2,1
"21169",1,0,2,2,2,2,2,2,2,2,1
"31682",0,1,0,0,0,0,0,0,0,0,1
"11795",0,0,0,2,2,2,2,1,1,1,1
"6230",1,2,0,2,2,2,2,2,2,2,1
"31683",0,1,2,0,0,0,0,0,0,0,1
"11796",0,0,1,2,2,2,2,1,1,1,1
"5555",0,2,1,2,2,2,2,2,2,2,1
"11797",0,0,1,2,2,2,2,1,1,1,1
"31684",0,1,0,0,0,0,0,0,0,0,1
"21170",1,0,2,2,2,2,2,2,2,2,1
"31685",0,1,2,0,0,0,0,0,0,0,1
"31686",0,1,0,0,0,0,0,0,0,0,1
"31687",0,1,0,0,0,0,0,0,0,0,1
"21171",1,0,2,2,2,2,2,2,2,2,1
"21172",1,0,2,2,2,2,2,2,2,2,1
"5556",0,2,1,2,2,2,2,2,2,2,1
"31688",0,1,0,0,0,0,0,0,0,0,1
"11798",0,0,1,2,2,2,2,1,1,1,1
"31689",0,1,2,0,0,0,0,0,0,0,1
"6231",1,2,0,2,2,2,2,2,2,2,1
"31690",0,1,0,0,0,0,0,0,0,0,1
"31691",0,1,0,0,0,0,0,0,0,0,1
"4684",1,1,0,0,2,0,0,0,0,0,1
"21173",1,0,2,2,2,2,2,2,2,2,1
"31692",0,1,0,0,0,0,0,0,0,0,1
"31693",0,1,2,0,0,0,0,0,0,0,1
"11799",0,0,1,2,2,2,2,1,1,1,1
"31694",0,1,1,0,0,0,0,0,0,0,1
"31695",0,1,2,0,0,0,0,0,0,0,1
"31696",0,1,1,0,0,0,0,0,0,0,1
"11800",0,0,0,2,2,2,2,1,1,1,1
"21174",1,0,2,2,2,2,2,2,2,2,1
"21175",1,0,0,2,2,2,2,2,2,2,1
"21176",1,0,2,2,2,2,2,2,2,2,1
"31697",0,1,0,0,0,0,0,0,0,0,1
"11801",0,0,1,2,2,2,2,1,1,1,1
"11802",0,0,0,2,2,2,2,1,1,1,1
"21177",1,0,2,2,2,2,2,2,2,2,1
"11803",0,0,1,2,2,2,2,1,1,1,1
"5557",0,2,1,2,2,2,2,2,2,2,1
"31698",0,1,2,0,0,0,0,0,0,0,1
"21178",1,0,2,2,2,2,2,2,2,2,1
"21179",1,0,2,2,2,2,2,2,2,2,1
"11804",0,0,1,2,2,2,2,1,1,1,1
"4685",1,1,0,0,2,0,0,0,0,0,1
"5558",0,2,2,2,2,2,2,2,2,2,1
"31699",0,1,1,0,0,0,0,0,0,0,1
